venta_id,producto_id,venta,prevision
16,147,30,29
17,147,53,34
18,147,10,17
19,147,1,13
20,147,5,15
21,147,14,13
22,147,39,29
23,147,43,34
24,147,32,17
25,147,13,13
26,147,14,15
27,147,1,13
28,147,30,29
29,147,37,34
30,147,31,17
31,147,14,13
32,147,8,15
33,147,5,13
34,147,35,29
35,147,19,35
36,147,7,17
37,147,24,13
38,147,1,15
39,147,6,13
40,147,48,29
41,147,7,35
42,147,39,17
43,147,0,13
44,147,23,16
45,147,26,13
46,147,38,29
47,147,35,35
48,147,27,18
49,147,25,13
50,147,32,16
51,147,13,13
52,147,41,29
53,147,56,35
54,147,11,18
55,147,6,14
56,147,15,16
57,147,12,13
58,147,6,29
59,147,46,35
60,147,23,18
61,147,17,14
62,147,0,16
63,147,29,13
64,147,24,29
65,147,43,35
66,147,7,18
67,147,6,14
68,147,35,16
69,147,29,13
70,147,9,29
71,147,54,35
72,147,15,18
73,147,16,14
74,147,4,16
75,147,20,13
76,147,40,29
77,147,32,35
78,147,7,18
79,147,0,14
80,147,14,16
81,147,8,35
82,147,5,18
83,147,24,14
84,147,3,16
85,147,4,13
86,147,22,29
87,147,58,35
88,147,29,18
89,147,23,14
90,147,21,16
91,147,6,13
92,147,37,29
93,147,32,35
94,147,4,18
95,147,25,14
96,147,16,16
97,147,18,13
98,147,48,29
99,147,40,35
100,147,21,14
101,147,29,16
102,147,24,13
103,147,12,29
104,147,58,35
105,147,20,18
106,147,30,14
107,147,17,16
108,147,3,13
109,147,22,29
110,147,24,35
111,147,8,18
112,147,20,14
113,147,33,16
114,147,14,13
115,147,47,30
116,147,48,35
117,147,21,18
118,147,17,14
119,147,23,16
120,147,5,14
121,147,6,30
122,147,22,35
123,147,5,18
124,147,6,14
125,147,25,16
126,147,0,14
127,147,0,30
128,147,0,35
129,147,0,18
130,147,0,14
131,147,0,16
132,147,0,14
133,147,0,30
134,147,0,35
135,147,0,18
136,147,0,14
137,147,0,16
138,147,0,14
139,147,0,30
140,147,0,35
141,147,0,18
142,147,0,14
143,147,0,16
144,147,0,14
145,147,0,30
146,147,0,35
147,147,0,18
148,147,0,14
149,147,0,16
150,147,0,14
151,147,0,30
1,148,29,22
2,148,8,15
3,148,20,19
4,148,1,11
5,148,39,30
6,148,32,22
7,148,13,15
8,148,2,18
9,148,12,11
10,148,43,30
11,148,31,29
12,148,18,22
13,148,22,15
14,148,20,18
15,148,20,10
16,148,12,30
17,148,24,29
18,148,39,21
19,148,5,14
20,148,3,18
21,148,6,10
22,148,5,30
23,148,26,29
24,148,28,21
25,148,23,14
26,148,35,18
27,148,18,10
28,148,44,29
29,148,57,29
30,148,26,21
31,148,4,14
32,148,5,18
33,148,4,10
34,148,33,29
35,148,6,29
36,148,28,21
37,148,28,14
38,148,24,18
39,148,24,10
40,148,7,29
41,148,41,29
42,148,9,21
43,148,28,14
44,148,25,18
45,148,2,10
46,148,14,29
47,148,54,29
48,148,16,21
49,148,19,14
50,148,25,17
51,148,17,10
52,148,22,29
53,148,28,29
54,148,4,21
55,148,27,14
56,148,35,17
57,148,8,9
58,148,33,29
59,148,17,28
60,148,6,20
61,148,19,13
62,148,19,17
63,148,4,9
64,148,43,29
65,148,40,28
66,148,17,20
67,148,16,13
68,148,6,17
69,148,5,9
70,148,23,28
71,148,35,28
72,148,10,20
73,148,9,13
74,148,7,17
75,148,21,9
76,148,23,28
77,148,23,28
78,148,22,20
79,148,20,13
80,148,4,17
81,148,6,28
82,148,28,20
83,148,15,13
84,148,4,17
85,148,10,9
86,148,49,28
87,148,42,28
88,148,26,20
89,148,4,13
90,148,21,16
91,148,7,9
92,148,49,28
93,148,17,28
94,148,13,20
95,148,12,13
96,148,7,16
97,148,13,8
98,148,8,28
99,148,8,27
100,148,7,12
101,148,20,16
102,148,1,8
103,148,30,28
104,148,16,27
105,148,40,19
106,148,2,12
107,148,14,16
108,148,2,8
109,148,35,27
110,148,47,27
111,148,6,19
112,148,5,12
113,148,26,16
114,148,15,8
115,148,28,27
116,148,24,27
117,148,30,19
118,148,12,12
119,148,29,16
120,148,8,8
121,148,50,27
122,148,22,27
123,148,11,19
124,148,6,12
125,148,35,16
126,148,0,8
127,148,0,27
128,148,0,27
129,148,0,19
130,148,0,12
131,148,0,15
132,148,0,8
133,148,0,27
134,148,0,27
135,148,0,19
136,148,0,12
137,148,0,15
138,148,0,8
139,148,0,27
140,148,0,26
141,148,0,18
142,148,0,11
143,148,0,15
144,148,0,7
145,148,0,27
146,148,0,26
147,148,0,18
148,148,0,11
149,148,0,15
150,148,0,7
151,148,0,26
1,149,34,16
2,149,22,13
3,149,13,16
4,149,29,13
5,149,21,34
6,149,3,16
7,149,22,13
8,149,31,17
9,149,6,13
10,149,18,22
11,149,45,34
12,149,30,16
13,149,16,13
14,149,0,17
15,149,30,14
16,149,30,23
17,149,22,34
18,149,13,17
19,149,22,13
20,149,15,17
21,149,18,14
22,149,35,23
23,149,51,34
24,149,1,17
25,149,8,13
26,149,19,17
27,149,11,14
28,149,28,23
29,149,52,34
30,149,9,17
31,149,19,14
32,149,6,17
33,149,5,14
34,149,20,23
35,149,51,34
36,149,20,17
37,149,13,14
38,149,29,17
39,149,5,14
40,149,20,23
41,149,7,34
42,149,14,17
43,149,8,14
44,149,27,17
45,149,14,14
46,149,46,23
47,149,31,34
48,149,11,17
49,149,3,14
50,149,20,17
51,149,16,14
52,149,8,23
53,149,58,34
54,149,4,17
55,149,13,14
56,149,10,17
57,149,8,14
58,149,10,23
59,149,17,34
60,149,12,17
61,149,7,14
62,149,34,17
63,149,21,14
64,149,1,23
65,149,21,34
66,149,32,17
67,149,11,14
68,149,8,17
69,149,3,14
70,149,43,23
71,149,19,35
72,149,30,17
73,149,5,14
74,149,18,18
75,149,26,14
76,149,17,23
77,149,44,35
78,149,3,17
79,149,20,14
80,149,27,18
81,149,25,35
82,149,23,18
83,149,22,14
84,149,15,18
85,149,14,15
86,149,3,24
87,149,24,35
88,149,21,18
89,149,13,14
90,149,12,18
91,149,15,15
92,149,40,24
93,149,30,35
94,149,36,18
95,149,20,15
96,149,33,18
97,149,13,15
98,149,47,24
99,149,51,35
100,149,10,15
101,149,8,18
102,149,17,15
103,149,2,24
104,149,58,35
105,149,26,18
106,149,14,15
107,149,31,18
108,149,27,15
109,149,32,24
110,149,33,35
111,149,17,18
112,149,22,15
113,149,2,18
114,149,5,15
115,149,27,24
116,149,38,35
117,149,20,18
118,149,30,15
119,149,10,18
120,149,14,15
121,149,26,24
122,149,36,35
123,149,15,18
124,149,3,15
125,149,28,18
126,149,0,15
127,149,0,24
128,149,0,36
129,149,0,18
130,149,0,15
131,149,0,18
132,149,0,15
133,149,0,24
134,149,0,36
135,149,0,18
136,149,0,15
137,149,0,19
138,149,0,16
139,149,0,25
140,149,0,36
141,149,0,19
142,149,0,15
143,149,0,19
144,149,0,16
145,149,0,25
146,149,0,36
147,149,0,19
148,149,0,15
149,149,0,19
150,149,0,16
151,149,0,25
1,150,7,19
2,150,1,8
3,150,32,16
4,150,19,15
5,150,17,30
6,150,26,19
7,150,8,8
8,150,7,16
9,150,26,15
10,150,8,23
11,150,7,30
12,150,29,19
13,150,11,9
14,150,12,16
15,150,22,15
16,150,11,24
17,150,38,31
18,150,24,20
19,150,9,9
20,150,32,17
21,150,9,16
22,150,48,24
23,150,48,31
24,150,35,20
25,150,26,9
26,150,32,17
27,150,4,16
28,150,37,24
29,150,11,31
30,150,6,20
31,150,5,9
32,150,10,17
33,150,25,16
34,150,50,25
35,150,56,32
36,150,38,21
37,150,11,10
38,150,8,18
39,150,21,17
40,150,1,25
41,150,5,32
42,150,40,21
43,150,5,10
44,150,11,18
45,150,16,17
46,150,30,25
47,150,52,32
48,150,6,21
49,150,4,10
50,150,32,18
51,150,23,17
52,150,26,26
53,150,49,33
54,150,15,21
55,150,19,11
56,150,24,19
57,150,22,18
58,150,5,26
59,150,8,33
60,150,24,22
61,150,4,11
62,150,25,19
63,150,30,18
64,150,7,26
65,150,27,33
66,150,16,22
67,150,7,11
68,150,12,19
69,150,17,18
70,150,12,27
71,150,31,33
72,150,8,22
73,150,17,12
74,150,30,20
75,150,1,19
76,150,47,27
77,150,54,34
78,150,38,23
79,150,21,12
80,150,35,20
81,150,35,34
82,150,40,23
83,150,5,12
84,150,11,20
85,150,26,19
86,150,29,27
87,150,38,34
88,150,21,23
89,150,28,13
90,150,1,21
91,150,24,20
92,150,43,28
93,150,48,35
94,150,40,24
95,150,13,13
96,150,21,21
97,150,2,20
98,150,21,28
99,150,46,35
100,150,7,13
101,150,32,21
102,150,22,20
103,150,9,28
104,150,29,35
105,150,4,24
106,150,22,14
107,150,4,21
108,150,12,21
109,150,41,29
110,150,46,36
111,150,38,25
112,150,10,14
113,150,15,22
114,150,25,21
115,150,43,29
116,150,23,36
117,150,6,25
118,150,5,14
119,150,28,22
120,150,25,21
121,150,49,29
122,150,45,36
123,150,11,25
124,150,18,15
125,150,19,22
126,150,0,21
127,150,0,30
128,150,0,37
129,150,0,26
130,150,0,15
131,150,0,23
132,150,0,22
133,150,0,30
134,150,0,37
135,150,0,26
136,150,0,15
137,150,0,23
138,150,0,22
139,150,0,30
140,150,0,37
141,150,0,26
142,150,0,15
143,150,0,23
144,150,0,22
145,150,0,31
146,150,0,38
147,150,0,27
148,150,0,16
149,150,0,24
150,150,0,23
151,150,0,31
1,151,7,17
2,151,23,11
3,151,17,12
4,151,10,9
5,151,24,30
6,151,40,17
7,151,6,12
8,151,19,12
9,151,1,9
10,151,11,20
11,151,22,31
12,151,31,17
13,151,20,12
14,151,11,13
15,151,13,9
16,151,29,20
17,151,53,31
18,151,16,18
19,151,1,12
20,151,20,13
21,151,23,10
22,151,6,21
23,151,23,31
24,151,15,18
25,151,11,13
26,151,4,14
27,151,20,10
28,151,5,21
29,151,33,32
30,151,10,18
31,151,5,13
32,151,21,14
33,151,10,11
34,151,27,21
35,151,32,32
36,151,1,19
37,151,14,13
38,151,7,14
39,151,3,11
40,151,30,22
41,151,57,33
42,151,25,19
43,151,4,14
44,151,21,15
45,151,7,11
46,151,19,22
47,151,16,33
48,151,27,20
49,151,26,14
50,151,35,15
51,151,4,12
52,151,39,23
53,151,24,33
54,151,30,20
55,151,25,15
56,151,3,15
57,151,27,12
58,151,10,23
59,151,55,34
60,151,34,20
61,151,25,15
62,151,2,16
63,151,21,12
64,151,30,23
65,151,34,34
66,151,39,21
67,151,28,15
68,151,17,16
69,151,22,13
70,151,17,24
71,151,7,34
72,151,5,21
73,151,3,16
74,151,1,17
75,151,25,13
76,151,16,24
77,151,59,35
78,151,26,21
79,151,15,16
80,151,5,17
81,151,39,35
82,151,15,22
83,151,25,16
84,151,31,17
85,151,2,14
86,151,19,25
87,151,50,36
88,151,3,22
89,151,1,17
90,151,35,18
91,151,17,14
92,151,34,25
93,151,48,36
94,151,12,23
95,151,30,17
96,151,21,18
97,151,5,15
98,151,31,26
99,151,36,36
100,151,15,18
101,151,33,18
102,151,21,15
103,151,28,26
104,151,28,37
105,151,22,23
106,151,28,18
107,151,23,19
108,151,25,15
109,151,24,26
110,151,23,37
111,151,12,24
112,151,1,18
113,151,6,19
114,151,1,16
115,151,34,27
116,151,58,37
117,151,31,24
118,151,15,19
119,151,0,19
120,151,1,16
121,151,49,27
122,151,6,38
123,151,39,24
124,151,25,19
125,151,32,20
126,151,0,16
127,151,0,27
128,151,0,38
129,151,0,25
130,151,0,19
131,151,0,20
132,151,0,17
133,151,0,28
134,151,0,38
135,151,0,25
136,151,0,20
137,151,0,21
138,151,0,17
139,151,0,28
140,151,0,39
141,151,0,26
142,151,0,20
143,151,0,21
144,151,0,18
145,151,0,29
146,151,0,39
147,151,0,26
148,151,0,21
149,151,0,21
150,151,0,18
151,151,0,29
1,152,38,26
2,152,14,20
3,152,8,23
4,152,29,17
5,152,50,34
6,152,32,26
7,152,15,19
8,152,0,23
9,152,9,16
10,152,45,29
11,152,36,33
12,152,18,26
13,152,29,19
14,152,30,23
15,152,25,16
16,152,40,28
17,152,37,33
18,152,22,25
19,152,5,19
20,152,34,22
21,152,5,16
22,152,21,28
23,152,41,33
24,152,15,25
25,152,23,19
26,152,30,22
27,152,17,15
28,152,31,28
29,152,21,32
30,152,31,25
31,152,1,18
32,152,32,22
33,152,9,15
34,152,15,27
35,152,7,32
36,152,31,25
37,152,0,18
38,152,24,22
39,152,3,15
40,152,25,27
41,152,37,32
42,152,27,24
43,152,20,18
44,152,30,21
45,152,7,14
46,152,30,27
47,152,50,32
48,152,6,24
49,152,11,17
50,152,7,21
51,152,8,14
52,152,40,27
53,152,17,31
54,152,36,24
55,152,5,17
56,152,22,21
57,152,10,14
58,152,42,26
59,152,31,31
60,152,39,23
61,152,27,17
62,152,29,20
63,152,25,14
64,152,11,26
65,152,21,31
66,152,4,23
67,152,19,17
68,152,34,20
69,152,6,13
70,152,2,26
71,152,37,30
72,152,24,23
73,152,29,16
74,152,22,20
75,152,19,13
76,152,43,25
77,152,60,30
78,152,16,23
79,152,19,16
80,152,30,20
81,152,16,30
82,152,25,22
83,152,28,16
84,152,2,19
85,152,23,12
86,152,20,25
87,152,11,30
88,152,32,22
89,152,25,15
90,152,22,19
91,152,23,12
92,152,29,25
93,152,36,29
94,152,14,22
95,152,16,15
96,152,25,19
97,152,12,12
98,152,25,24
99,152,53,29
100,152,27,15
101,152,19,18
102,152,4,11
103,152,9,24
104,152,6,29
105,152,37,21
106,152,8,14
107,152,8,18
108,152,1,11
109,152,23,24
110,152,41,28
111,152,27,21
112,152,19,14
113,152,7,18
114,152,26,11
115,152,1,23
116,152,7,28
117,152,6,20
118,152,8,14
119,152,8,17
120,152,19,11
121,152,49,23
122,152,41,28
123,152,20,20
124,152,27,14
125,152,32,17
126,152,0,10
127,152,0,23
128,152,0,27
129,152,0,20
130,152,0,13
131,152,0,17
132,152,0,10
133,152,0,22
134,152,0,27
135,152,0,20
136,152,0,13
137,152,0,17
138,152,0,10
139,152,0,22
140,152,0,27
141,152,0,19
142,152,0,13
143,152,0,16
144,152,0,9
145,152,0,22
146,152,0,27
147,152,0,19
148,152,0,12
149,152,0,16
150,152,0,9
151,152,0,22
1,153,30,17
2,153,21,15
3,153,18,20
4,153,16,12
5,153,9,33
6,153,3,17
7,153,2,15
8,153,28,20
9,153,15,12
10,153,34,20
11,153,33,33
12,153,5,17
13,153,9,15
14,153,28,20
15,153,6,13
16,153,8,20
17,153,34,33
18,153,35,17
19,153,23,15
20,153,33,20
21,153,2,13
22,153,35,20
23,153,44,33
24,153,24,17
25,153,21,15
26,153,34,20
27,153,22,13
28,153,33,20
29,153,22,33
30,153,7,17
31,153,5,15
32,153,3,20
33,153,28,13
34,153,40,20
35,153,54,33
36,153,11,18
37,153,13,15
38,153,12,20
39,153,10,13
40,153,4,20
41,153,34,33
42,153,24,18
43,153,25,15
44,153,22,20
45,153,13,13
46,153,23,20
47,153,46,33
48,153,20,18
49,153,18,15
50,153,15,20
51,153,26,13
52,153,17,20
53,153,18,33
54,153,21,18
55,153,21,15
56,153,7,20
57,153,0,13
58,153,26,20
59,153,33,33
60,153,23,18
61,153,5,15
62,153,21,20
63,153,6,13
64,153,13,20
65,153,7,33
66,153,3,18
67,153,8,15
68,153,28,20
69,153,1,13
70,153,21,20
71,153,27,33
72,153,5,18
73,153,22,15
74,153,23,20
75,153,14,13
76,153,3,20
77,153,32,33
78,153,16,18
79,153,17,15
80,153,26,20
81,153,16,33
82,153,20,18
83,153,2,15
84,153,16,20
85,153,15,13
86,153,12,20
87,153,56,33
88,153,29,18
89,153,19,15
90,153,33,20
91,153,5,13
92,153,3,20
93,153,59,33
94,153,24,18
95,153,14,15
96,153,22,20
97,153,15,13
98,153,17,20
99,153,21,33
100,153,22,15
101,153,23,20
102,153,24,13
103,153,11,20
104,153,40,33
105,153,18,18
106,153,29,15
107,153,20,20
108,153,9,13
109,153,32,20
110,153,33,33
111,153,11,18
112,153,9,15
113,153,9,20
114,153,30,13
115,153,6,20
116,153,27,33
117,153,15,18
118,153,15,15
119,153,24,20
120,153,5,13
121,153,49,20
122,153,58,33
123,153,35,18
124,153,26,15
125,153,12,20
126,153,0,13
127,153,0,20
128,153,0,33
129,153,0,18
130,153,0,15
131,153,0,20
132,153,0,13
133,153,0,20
134,153,0,33
135,153,0,18
136,153,0,15
137,153,0,21
138,153,0,13
139,153,0,20
140,153,0,33
141,153,0,18
142,153,0,16
143,153,0,21
144,153,0,13
145,153,0,20
146,153,0,33
147,153,0,18
148,153,0,16
149,153,0,21
150,153,0,13
151,153,0,20
1,154,20,18
2,154,11,15
3,154,9,15
4,154,1,14
5,154,24,28
6,154,18,19
7,154,5,16
8,154,25,16
9,154,2,14
10,154,25,21
11,154,34,28
12,154,30,19
13,154,1,16
14,154,1,16
15,154,30,14
16,154,2,21
17,154,46,28
18,154,24,19
19,154,21,16
20,154,23,16
21,154,19,14
22,154,25,21
23,154,43,28
24,154,33,19
25,154,22,16
26,154,6,16
27,154,27,14
28,154,21,22
29,154,27,28
30,154,11,19
31,154,10,16
32,154,13,16
33,154,4,14
34,154,50,22
35,154,50,28
36,154,15,19
37,154,0,16
38,154,12,16
39,154,27,15
40,154,3,22
41,154,8,29
42,154,5,19
43,154,21,16
44,154,20,16
45,154,8,15
46,154,6,22
47,154,29,29
48,154,11,19
49,154,30,16
50,154,23,16
51,154,26,15
52,154,24,22
53,154,17,29
54,154,6,20
55,154,23,17
56,154,27,17
57,154,20,15
58,154,30,22
59,154,18,29
60,154,22,20
61,154,20,17
62,154,34,17
63,154,29,15
64,154,32,22
65,154,24,29
66,154,28,20
67,154,25,17
68,154,3,17
69,154,0,15
70,154,47,22
71,154,30,29
72,154,19,20
73,154,14,17
74,154,33,17
75,154,4,15
76,154,6,23
77,154,19,29
78,154,19,20
79,154,14,17
80,154,2,17
81,154,17,29
82,154,2,20
83,154,27,17
84,154,5,17
85,154,8,16
86,154,26,23
87,154,52,29
88,154,30,20
89,154,28,17
90,154,19,17
91,154,21,16
92,154,5,23
93,154,50,30
94,154,14,20
95,154,29,17
96,154,23,17
97,154,30,16
98,154,31,23
99,154,23,30
100,154,16,18
101,154,30,18
102,154,14,16
103,154,34,23
104,154,57,30
105,154,33,21
106,154,3,18
107,154,19,18
108,154,18,16
109,154,11,23
110,154,14,30
111,154,36,21
112,154,8,18
113,154,28,18
114,154,3,16
115,154,23,23
116,154,36,30
117,154,15,21
118,154,26,18
119,154,3,18
120,154,20,16
121,154,35,23
122,154,5,30
123,154,35,21
124,154,26,18
125,154,22,18
126,154,0,16
127,154,0,24
128,154,0,30
129,154,0,21
130,154,0,18
131,154,0,18
132,154,0,17
133,154,0,24
134,154,0,30
135,154,0,21
136,154,0,18
137,154,0,18
138,154,0,17
139,154,0,24
140,154,0,31
141,154,0,21
142,154,0,18
143,154,0,18
144,154,0,17
145,154,0,24
146,154,0,31
147,154,0,22
148,154,0,19
149,154,0,18
150,154,0,17
151,154,0,24
1,155,17,20
2,155,0,17
3,155,23,18
4,155,28,18
5,155,32,36
6,155,22,20
7,155,17,16
8,155,20,18
9,155,17,18
10,155,21,33
11,155,54,36
12,155,16,20
13,155,20,16
14,155,6,17
15,155,1,18
16,155,50,32
17,155,18,36
18,155,19,20
19,155,5,16
20,155,24,17
21,155,14,18
22,155,46,32
23,155,41,36
24,155,37,19
25,155,16,16
26,155,0,17
27,155,26,18
28,155,44,32
29,155,51,35
30,155,37,19
31,155,2,15
32,155,27,17
33,155,25,17
34,155,21,32
35,155,5,35
36,155,7,19
37,155,23,15
38,155,12,16
39,155,1,17
40,155,48,31
41,155,48,35
42,155,15,19
43,155,2,15
44,155,35,16
45,155,10,17
46,155,49,31
47,155,49,35
48,155,3,18
49,155,5,15
50,155,34,16
51,155,24,17
52,155,29,31
53,155,48,34
54,155,18,18
55,155,16,14
56,155,19,16
57,155,8,16
58,155,46,31
59,155,38,34
60,155,21,18
61,155,7,14
62,155,11,15
63,155,22,16
64,155,1,30
65,155,54,34
66,155,17,18
67,155,30,14
68,155,0,15
69,155,25,16
70,155,12,30
71,155,21,34
72,155,23,17
73,155,18,14
74,155,4,15
75,155,17,16
76,155,17,30
77,155,36,33
78,155,11,17
79,155,30,14
80,155,26,15
81,155,45,33
82,155,25,17
83,155,19,13
84,155,2,14
85,155,10,15
86,155,44,29
87,155,20,33
88,155,37,17
89,155,29,13
90,155,20,14
91,155,3,15
92,155,47,29
93,155,22,33
94,155,26,16
95,155,1,13
96,155,14,14
97,155,20,15
98,155,41,29
99,155,7,32
100,155,27,13
101,155,18,14
102,155,23,14
103,155,2,29
104,155,42,32
105,155,19,16
106,155,7,12
107,155,11,13
108,155,12,14
109,155,45,28
110,155,32,32
111,155,7,16
112,155,4,12
113,155,17,13
114,155,20,14
115,155,13,28
116,155,53,32
117,155,4,15
118,155,17,12
119,155,17,13
120,155,27,14
121,155,10,28
122,155,7,31
123,155,4,15
124,155,29,12
125,155,10,13
126,155,0,13
127,155,0,28
128,155,0,31
129,155,0,15
130,155,0,11
131,155,0,12
132,155,0,13
133,155,0,27
134,155,0,31
135,155,0,15
136,155,0,11
137,155,0,12
138,155,0,13
139,155,0,27
140,155,0,31
141,155,0,14
142,155,0,11
143,155,0,12
144,155,0,13
145,155,0,27
146,155,0,30
147,155,0,14
148,155,0,11
149,155,0,12
150,155,0,12
151,155,0,27
1,156,25,22
2,156,15,14
3,156,7,14
4,156,22,17
5,156,19,37
6,156,32,22
7,156,14,14
8,156,5,14
9,156,21,17
10,156,20,24
11,156,53,37
12,156,10,22
13,156,4,14
14,156,13,14
15,156,22,17
16,156,42,23
17,156,30,37
18,156,16,22
19,156,21,13
20,156,1,13
21,156,4,17
22,156,39,23
23,156,53,36
24,156,22,22
25,156,3,13
26,156,2,13
27,156,11,16
28,156,37,23
29,156,47,36
30,156,30,22
31,156,0,13
32,156,23,13
33,156,23,16
34,156,12,23
35,156,55,36
36,156,8,21
37,156,7,13
38,156,27,13
39,156,24,16
40,156,11,23
41,156,15,36
42,156,30,21
43,156,30,13
44,156,7,13
45,156,15,16
46,156,15,22
47,156,35,36
48,156,4,21
49,156,21,12
50,156,31,12
51,156,8,16
52,156,22,22
53,156,49,35
54,156,26,21
55,156,0,12
56,156,15,12
57,156,5,15
58,156,31,22
59,156,56,35
60,156,21,21
61,156,15,12
62,156,7,12
63,156,17,15
64,156,12,22
65,156,21,35
66,156,21,20
67,156,8,12
68,156,21,12
69,156,5,15
70,156,41,22
71,156,45,35
72,156,6,20
73,156,6,12
74,156,29,12
75,156,4,15
76,156,26,21
77,156,45,35
78,156,19,20
79,156,9,11
80,156,1,11
81,156,51,35
82,156,40,20
83,156,21,11
84,156,14,11
85,156,26,14
86,156,13,21
87,156,29,34
88,156,30,20
89,156,12,11
90,156,13,11
91,156,2,14
92,156,27,21
93,156,42,34
94,156,35,19
95,156,17,11
96,156,5,11
97,156,24,14
98,156,9,21
99,156,13,34
100,156,3,11
101,156,9,11
102,156,11,14
103,156,25,21
104,156,8,34
105,156,16,19
106,156,1,10
107,156,12,11
108,156,30,14
109,156,12,20
110,156,32,34
111,156,8,19
112,156,15,10
113,156,24,10
114,156,15,13
115,156,21,20
116,156,30,33
117,156,31,19
118,156,29,10
119,156,3,10
120,156,26,13
121,156,10,20
122,156,21,33
123,156,13,18
124,156,24,10
125,156,7,10
126,156,0,13
127,156,0,20
128,156,0,33
129,156,0,18
130,156,0,10
131,156,0,10
132,156,0,13
133,156,0,20
134,156,0,33
135,156,0,18
136,156,0,10
137,156,0,10
138,156,0,13
139,156,0,19
140,156,0,33
141,156,0,18
142,156,0,9
143,156,0,9
144,156,0,12
145,156,0,19
146,156,0,32
147,156,0,18
148,156,0,9
149,156,0,9
150,156,0,12
151,156,0,19
1,157,10,17
2,157,5,13
3,157,35,21
4,157,6,19
5,157,51,39
6,157,15,17
7,157,3,13
8,157,4,21
9,157,13,19
10,157,38,25
11,157,36,39
12,157,6,17
13,157,1,13
14,157,11,21
15,157,27,19
16,157,26,25
17,157,37,38
18,157,30,17
19,157,22,12
20,157,19,21
21,157,24,19
22,157,47,25
23,157,58,38
24,157,1,17
25,157,30,12
26,157,35,21
27,157,30,18
28,157,21,25
29,157,45,38
30,157,35,17
31,157,6,12
32,157,25,20
33,157,0,18
34,157,33,25
35,157,47,38
36,157,37,17
37,157,17,12
38,157,21,20
39,157,19,18
40,157,29,24
41,157,48,38
42,157,1,16
43,157,7,12
44,157,14,20
45,157,26,18
46,157,27,24
47,157,40,38
48,157,8,16
49,157,27,12
50,157,17,20
51,157,21,18
52,157,7,24
53,157,19,38
54,157,40,16
55,157,21,12
56,157,31,20
57,157,22,18
58,157,6,24
59,157,27,37
60,157,1,16
61,157,5,11
62,157,24,20
63,157,22,18
64,157,11,24
65,157,37,37
66,157,17,16
67,157,2,11
68,157,29,20
69,157,8,17
70,157,47,24
71,157,11,37
72,157,17,16
73,157,4,11
74,157,28,19
75,157,5,17
76,157,26,24
77,157,42,37
78,157,25,16
79,157,5,11
80,157,3,19
81,157,27,37
82,157,1,15
83,157,9,11
84,157,33,19
85,157,14,17
86,157,13,23
87,157,57,37
88,157,17,15
89,157,2,11
90,157,2,19
91,157,30,17
92,157,33,23
93,157,57,37
94,157,32,15
95,157,26,11
96,157,24,19
97,157,27,17
98,157,25,23
99,157,7,37
100,157,3,10
101,157,14,19
102,157,6,17
103,157,7,23
104,157,36,36
105,157,9,15
106,157,9,10
107,157,12,19
108,157,21,16
109,157,6,23
110,157,14,36
111,157,18,15
112,157,24,10
113,157,35,18
114,157,14,16
115,157,44,23
116,157,44,36
117,157,2,15
118,157,27,10
119,157,1,18
120,157,23,16
121,157,13,22
122,157,51,36
123,157,22,14
124,157,3,10
125,157,24,18
126,157,0,16
127,157,0,22
128,157,0,36
129,157,0,14
130,157,0,10
131,157,0,18
132,157,0,16
133,157,0,22
134,157,0,36
135,157,0,14
136,157,0,10
137,157,0,18
138,157,0,16
139,157,0,22
140,157,0,36
141,157,0,14
142,157,0,9
143,157,0,18
144,157,0,16
145,157,0,22
146,157,0,35
147,157,0,14
148,157,0,9
149,157,0,18
150,157,0,15
151,157,0,22
1,158,22,18
2,158,27,16
3,158,9,15
4,158,8,14
5,158,48,30
6,158,10,18
7,158,14,16
8,158,13,15
9,158,1,14
10,158,21,22
11,158,27,30
12,158,5,18
13,158,17,16
14,158,8,15
15,158,29,14
16,158,40,22
17,158,9,30
18,158,2,18
19,158,24,16
20,158,34,15
21,158,6,14
22,158,24,23
23,158,32,30
24,158,22,18
25,158,28,17
26,158,18,15
27,158,19,15
28,158,6,23
29,158,22,30
30,158,21,18
31,158,2,17
32,158,19,15
33,158,4,15
34,158,37,23
35,158,10,30
36,158,17,18
37,158,30,17
38,158,19,15
39,158,22,15
40,158,30,23
41,158,55,30
42,158,40,18
43,158,18,17
44,158,0,15
45,158,23,15
46,158,41,23
47,158,55,30
48,158,25,18
49,158,11,17
50,158,3,15
51,158,18,15
52,158,18,23
53,158,21,31
54,158,18,18
55,158,19,17
56,158,33,15
57,158,15,15
58,158,1,23
59,158,32,31
60,158,19,19
61,158,22,17
62,158,2,15
63,158,20,15
64,158,21,23
65,158,45,31
66,158,35,19
67,158,20,17
68,158,13,16
69,158,5,15
70,158,28,23
71,158,59,31
72,158,8,19
73,158,26,17
74,158,11,16
75,158,16,15
76,158,11,23
77,158,32,31
78,158,26,19
79,158,9,17
80,158,33,16
81,158,15,31
82,158,9,19
83,158,11,17
84,158,9,16
85,158,16,15
86,158,29,23
87,158,22,31
88,158,23,19
89,158,16,17
90,158,16,16
91,158,1,15
92,158,43,23
93,158,14,31
94,158,16,19
95,158,25,18
96,158,6,16
97,158,25,16
98,158,25,24
99,158,45,31
100,158,13,18
101,158,22,16
